source_name,source_type,source_cui,source_formatted_attributes,relation_type,target_name,target_type,target_cui,target_formatted_attributes,confidence,agreement_count,total_passes,evidence_span,source_document
tỷ lệ carbohydrate-to-insulin (CIR),Test,C5230552,,MEASURES,15 gram:1 đơn vị,Measurement,,carbohydrate_amount: 15; insulin_unit: 1,0.99,1,2,"Ví dụ: nếu sử dụng tỷ lệ carbohydrate-to-insulin (CIR) là 15 gram:1 đơn vị, bệnh nhân sẽ cần 1 đơn vị insulin tác dụng nhanh cho mỗi 15 g carbohydrate trong bữa ăn.",01_daithaoduong.txt
tỷ lệ carbohydrate-to-insulin (CIR) là 15 gram:1 đơn vị,Measurement,C5230552,carbohydrate_amount: 15; insulin_dose: 1; insulin_unit: đơn vị; unit_carbohydrate: gram; insulin_amount: 1; unit_insulin: đơn vị,MEASURES,15 gram:1 đơn vị,Measurement,,carbohydrate_amount: 15; insulin_unit: 1,0.99,1,2,"Ví dụ: nếu sử dụng tỷ lệ carbohydrate-to-insulin (CIR) là 15 gram:1 đơn vị, bệnh nhân sẽ cần 1 đơn vị insulin tác dụng nhanh cho mỗi 15 g carbohydrate trong bữa ăn.",01_daithaoduong.txt
verapamil,Drug,C0042523,,TREATS,đái tháo đường Loại 1,DiseaseSubtype,C0011854,,0.99,2,2,Một số dữ liệu cho thấy verapamil có thể bảo tồn chức năng tế bào beta ở bệnh nhân tiểu đường mới được chẩn đoán.,01_daithaoduong.txt
vi rút Epstein-Barr,Cause,C0014644,,CAUSES,đái tháo đường Loại 1,DiseaseSubtype,C0011854,,0.9,1,2,"Một số loại vi rút (bao gồm coxsackievirus, vi rút rubella, cytomegalovirus, vi rút Epstein-Barr, SARS-CoV-2 (1, 2) và retrovirus) có liên quan đến khởi phát của bệnh tiểu đường loại 1.",01_daithaoduong.txt
vi rút cúm,Treatment,C0021403,,TREATS,bệnh tiểu đường,Disease,C0011849,,0.9,1,2,"Tất cả bệnh nhân mắc bệnh tiểu đường nên được tiêm vắc xin phòng ngừa Streptococcus pneumoniae, vi rút cúm, viêm gan B, thủy đậu và SARS-CoV-2 theo khuyến nghị tiêu chuẩn.",01_daithaoduong.txt
vi rút rubella,Cause,C0035924,,CAUSES,đái tháo đường Loại 1,DiseaseSubtype,C0011854,,0.9,1,2,"Một số loại vi rút (bao gồm coxsackievirus, vi rút rubella, cytomegalovirus, vi rút Epstein-Barr, SARS-CoV-2 (1, 2) và retrovirus) có liên quan đến khởi phát của bệnh tiểu đường loại 1.",01_daithaoduong.txt
viêm gan B,Treatment,C2240392,,TREATS,bệnh tiểu đường,Disease,C0011849,,0.9,1,2,"Tất cả bệnh nhân mắc bệnh tiểu đường nên được tiêm vắc xin phòng ngừa Streptococcus pneumoniae, vi rút cúm, viêm gan B, thủy đậu và SARS-CoV-2 theo khuyến nghị tiêu chuẩn.",01_daithaoduong.txt
viêm tụy,Cause,C0030305,,AFFECTS_ORGAN,tuyến tụy,Organ,C0030274,,0.99,2,2,"Các tình trạng ảnh hưởng đến tuyến tụy (ví dụ: bệnh xơ nang, viêm tụy, bệnh huyết sắc tố, cắt bỏ toàn thân)",01_daithaoduong.txt
vắc xin phòng ngừa Streptococcus pneumoniae,Treatment,C0358314,,TREATS,bệnh tiểu đường,Disease,C0011849,,0.9,1,2,"Tất cả bệnh nhân mắc bệnh tiểu đường nên được tiêm vắc xin phòng ngừa Streptococcus pneumoniae, vi rút cúm, viêm gan B, thủy đậu và SARS-CoV-2 theo khuyến nghị tiêu chuẩn.",01_daithaoduong.txt
xét nghiệm thường xuyên,Test,C0011930,,DIAGNOSES,bệnh tiểu đường loại 2,DiseaseSubtype,C0011860,,0.99,2,2,"Bệnh nhân đái tháo đường loại 2 có thể xuất hiện với triệu chứng của tăng đường huyết nhưng thường không triệu chứng, và tình trạng này chỉ được phát hiện khi xét nghiệm thường xuyên.",01_daithaoduong.txt
xơ vữa động mạch,Mechanism,C0004153,,UNDERLIES,Bệnh mạch máu lớn,Disease,,,0.99,2,2,Bệnh mạch máu lớn liên quan xơ vữa động mạch của các mạch lớn,01_daithaoduong.txt
ít nhất 4 lần một ngày,Measurement,,frequency: 4,DEFINES_THRESHOLD_FOR,đái tháo đường Loại 1,DiseaseSubtype,C0011854,,0.85,1,2,Hầu hết bệnh nhân tiểu đường loại 1 đều được hưởng lợi từ việc xét nghiệm ít nhất 4 lần một ngày.,01_daithaoduong.txt
Đo lượng glucose trong nước tiểu,Test,C0427747,,DIAGNOSES,bệnh tiểu đường,Disease,C0011849,,0.99,2,2,"Đo lượng glucose trong nước tiểu, không sử dụng để chẩn đoán và theo dõi vì không nhạy và không đặc hiệu.",01_daithaoduong.txt
đa hình di truyền,RiskFactor,C0032529,,INCREASES_RISK_OF,bệnh tiểu đường loại 2,DiseaseSubtype,C0011860,,0.96,2,2,"Mặc dù một số đa hình di truyền đã được xác định, nhưng không có gen đơn lẻ nào là nguyên nhân gây ra các dạng bệnh tiểu đường loại 2 phổ biến nhất được xác định.",01_daithaoduong.txt
điều chỉnh lối sống,Treatment,,,TREATS,bệnh tiểu đường loại 2,DiseaseSubtype,C0011860,,0.99,2,2,"Hầu hết trẻ em mắc bệnh tiểu đường loại 2 đều bị béo phì, vì vậy việc điều chỉnh lối sống là nền tảng của liệu pháp điều trị.",01_daithaoduong.txt
đo lượng glucose huyết tương,Test,C0202042,,DIAGNOSES,bệnh tiểu đường,Disease,C0011849,,0.99,2,2,Chẩn đoán bằng định lượng glucose huyết tương.,01_daithaoduong.txt
đái tháo đường Loại 1,DiseaseSubtype,C0011854,,LEADS_TO,toan ceton,Complication,C0011880,,0.85,1,2,Bệnh nhân có đái tháo đường loại 1 thường xuất hiện với triệu chứng của tăng đường huyết và đôi khi đái tháo đường toan ceton (DKA).,01_daithaoduong.txt
đái tháo đường Loại 1,DiseaseSubtype,C0011854,,LEADS_TO,toan ceton do đái tháo đường (DKA),DiseaseSubtype,C0011880,,0.85,1,2,Bệnh nhân có đái tháo đường loại 1 thường xuất hiện với triệu chứng của tăng đường huyết và đôi khi đái tháo đường toan ceton (DKA).,01_daithaoduong.txt
đường huyết mao mạch,Test,C0457578,,DIAGNOSES,đái tháo đường Loại 1,DiseaseSubtype,C0011854,,0.9,1,2,Hầu hết bệnh nhân tiểu đường loại 1 đều được hưởng lợi từ việc xét nghiệm ít nhất 4 lần một ngày.,01_daithaoduong.txt
đề kháng insulin,Mechanism,C0021655,,UNDERLIES,bệnh tiểu đường loại 2,DiseaseSubtype,C0011860,,0.99,8,2,"Trong đái tháo đường loại 2 (trước gọi là khởi phát người lớn hoặc không phụ thuộcinsulin), insulin tiết không đủ vì bệnh nhân có tình trạng kháng với insulin.",01_daithaoduong.txt
đề kháng insulin,Mechanism,C0021655,,UNDERLIES,insulin,Mechanism,C1533581,dose: 15 units,0.99,2,2,có thể cần liều insulin rất cao (> 5 đến 10 đơn vị/giờ) do kháng insulin.,01_daithaoduong.txt
đề kháng insulin,Mechanism,C0021655,,UNDERLIES,tăng đường huyết,DiseaseSubtype,C0020456,,0.9775,2,2,Tăng đường huyết phát triển khi tiết insulin không đáp ứng đủ so với kháng insulin.,01_daithaoduong.txt
định lượng nồng độ trong máu,Test,C0018941,,DIAGNOSES,bệnh tiểu đường,Disease,C0011849,,0.99,2,2,Kiểm soát đái tháo đường có thể theo dõi bởi định lượng nồng độ trong máu của:,01_daithaoduong.txt
Ức chế Dipeptidyl peptidase-4,DrugClass,C1827106,,TREATS,giảm chức năng thận,Complication,C1565489,,0.96,2,2,"Ức chế Dipeptidyl peptidase-4 tương đối an toàn, thậm chí trong bệnh nhân suy thận",01_daithaoduong.txt
Ức chế Dipeptidyl peptidase-4,DrugClass,C1827106,,TREATS,suy thận,Disease,C1565489,,0.96,2,2,"Ức chế Dipeptidyl peptidase-4 tương đối an toàn, thậm chí trong bệnh nhân suy thận",01_daithaoduong.txt
Ức chế Dipeptidyl peptidase-4,DrugClass,C1827106,,TREATS,tăng đường huyết,DiseaseSubtype,C0020456,,0.97,2,2,"Ức chế Dipeptidyl peptidase-4 tương đối an toàn, thậm chí trong bệnh nhân suy thận, và thuốc cũng được sử dụng cho giảm glucose sau ăn.",01_daithaoduong.txt
