STT,Thực thể nguồn (Source),Loại nguồn (Type),Mã CUI nguồn,Chỉ số nguồn (Attributes),Quan hệ lâm sàng (Relation),Thực thể đích (Target),Loại đích (Type),Mã CUI đích,Chỉ số đích (Attributes),Bằng chứng văn bản gốc (Evidence Span),Tài liệu nguồn
180,Thuốc chống kết tập tiểu cầu,DrugClass,C0085826,,Điều trị,Loạn sản xơ cơ động mạch thận,Disease,C0155761,,"thuốc chống kết tập tiểu cầu (ví dụ: aspirin, clopidogrel) được dùng sau đó.",04_tanghuyetapdobenhlymachthan.txt
181,Thuốc cản quang,Drug,C0009924,,Cần thận trọng khi dùng cho,Suy giảm chức năng thận,Complication,C1565489,,Việc sử dụng kỹ thuật này cũng bị hạn chế do phơi nhiễm với thuốc cản quang phóng xạ trên bệnh nhân suy thận.,04_tanghuyetapdobenhlymachthan.txt
182,Thuốc cản quang,Drug,C0009924,,Cần thận trọng khi dùng cho,Suy thận,Disease,C1565489,,Việc sử dụng kỹ thuật này cũng bị hạn chế do phơi nhiễm với thuốc cản quang phóng xạ trên bệnh nhân suy thận.,04_tanghuyetapdobenhlymachthan.txt
183,Thuốc cản quang phóng xạ,Drug,C0182638,,Cần thận trọng khi dùng cho,Suy giảm chức năng thận,Complication,C1565489,,Việc sử dụng kỹ thuật này cũng bị hạn chế do phơi nhiễm với thuốc cản quang phóng xạ trên bệnh nhân suy thận.,04_tanghuyetapdobenhlymachthan.txt
184,Thuốc cản quang phóng xạ,Drug,C0182638,,Cần thận trọng khi dùng cho,Suy thận,Disease,C1565489,,Việc sử dụng kỹ thuật này cũng bị hạn chế do phơi nhiễm với thuốc cản quang phóng xạ trên bệnh nhân suy thận.,04_tanghuyetapdobenhlymachthan.txt
185,Thuốc giảm lo âu,Drug,C0040616,,Hỗ trợ giảm nguy cơ,Tăng huyết áp khẩn cấp,DiseaseSubtype,C0745138,,Điều trị lo âu bằng cách tư vấn và/hoặc sử dụng thuốc giảm lo âu thường hữu ích trong việc giảm huyết áp và do đó làm giảm tỷ lệ tăng huyết áp khẩn cấp.,02_thuocdieutri.txt
186,Thuốc hạ huyết áp đường tĩnh mạch,Drug,Chưa có,,Điều trị,Tăng huyết áp cấp cứu,DiseaseSubtype,C0745136,,Điều trị là giảm huyết áp ngay lập tức bằng thuốc hạ huyết áp theo đường tĩnh mạch.,02_thuocdieutri.txt
187,Thuốc lợi tiểu,DrugClass,C0012798,,Điều trị,Tăng huyết áp,Disease,C0020538,,"Điều trị bao gồm thay đổi lối sống và dùng thuốc, bao gồm thuốc lợi tiểu, thuốc ức chế men chuyển angiotensin (ACE), thuốc ức chế thụ thể angiotensin II và thuốc chẹn kênh canxi.",01_tanghuyetap.txt
188,Thuốc lợi tiểu giữ kali,DrugClass,C0304490,,Điều trị,Tăng huyết áp,Disease,C0020538,,Thuốc lợi tiểu giữ kali không hiệu quả bằng thuốc lợi tiểu loại thiazid trong việc kiểm soát tăng huyết áp,02_thuocdieutri.txt
189,Thuốc lợi tiểu quai,DrugClass,C0354100,,Điều trị,Tăng huyết áp,Disease,C0020538,,Thuốc lợi tiểu quai chỉ được sử dụng để điều trị tăng huyết áp ở những bệnh nhân có GFR ước tính < 30 mL/phút,02_thuocdieutri.txt
190,Thuốc lợi tiểu thiazide,DrugClass,C0012802,,Điều trị,Tăng huyết áp do renin thấp nhạy cảm với muối,DiseaseSubtype,Chưa có,,thuốc lợi tiểu thiazide ban đầu vì những loại thuốc này hiệu quả hơn đối với những bệnh nhân bị tăng huyết áp do renin thấp nhạy cảm với muối,01_tanghuyetap.txt
191,Thuốc tiêm truyền,DrugClass,C4040199,,Điều trị,Tăng huyết áp cấp cứu,DiseaseSubtype,C0745136,,"Để biết về điều trị các trường hợp tăng huyết áp cấp cứu, xem bảng Thuốc tiêm truyền trong trường hợp tăng huyết áp cấp cứu.",02_thuocdieutri.txt
192,Thuốc điều trị tăng huyết áp thứ ba,Drug,Chưa có,,Điều trị,Tăng huyết áp,Disease,C0020538,,"Nếu không đạt được huyết áp mục tiêu bằng 2 loại thuốc, một loại thuốc thứ ba trong số các loại thuốc ban đầu sẽ được thêm vào.",01_tanghuyetap.txt
193,Thuốc đối kháng thụ thể mineralocorticoid,DrugClass,C1579268,,Điều trị,Tăng huyết áp,Disease,C0020538,,"Nếu loại thuốc thứ ba đó không được dung nạp hoặc bị chống chỉ định, có thể sử dụng một loại thuốc khác (ví dụ: thuốc đối kháng aldosterone).",01_tanghuyetap.txt
194,Thuốc đối kháng thụ thể mineralocorticoid,DrugClass,C1579268,,Điều trị,Tăng huyết áp kháng trị,DiseaseSubtype,C1834155,,Việc sử dụng thuốc đối kháng thụ thể mineralocorticoid có thể có lợi trong việc đạt được huyết áp mục tiêu.,01_tanghuyetap.txt
195,Thuốc ức chế men chuyển,DrugClass,C0003015,,Điều trị,Tăng huyết áp,Disease,C0020538,,"Điều trị bao gồm thay đổi lối sống và dùng thuốc, bao gồm thuốc lợi tiểu, thuốc ức chế men chuyển angiotensin (ACE), thuốc ức chế thụ thể angiotensin II và thuốc chẹn kênh canxi.",01_tanghuyetap.txt
196,Thuốc ức chế men chuyển,DrugClass,C0003015,,Ưu tiên chỉ định cho,Đái tháo đường,Disease,C0011849,,thuốc ức chế ACE hoặc ARB cho bệnh nhân tiểu đường,01_tanghuyetap.txt
197,Thuốc ức chế men chuyển (ACE),DrugClass,C0003015,,Chống chỉ định cho,Phụ nữ có thai,PatientGroup,C0033011,,ACEI chống chỉ định với phụ nữ có thai.,02_thuocdieutri.txt
198,Thuốc ức chế men chuyển (ACE),DrugClass,C0003015,,Điều trị bảo vệ thận cho,Đái tháo đường,Disease,C0011849,,Vì những loại thuốc này có tác dụng bảo vệ thận nên các thuốc này (cùng với thuốc chẹn thụ thể angiotensin II) là loại thuốc được lựa chọn cho bệnh nhân tiểu đường.,02_thuocdieutri.txt
199,Thuốc ức chế thụ thể angiotensin II,DrugClass,C0521942,,Điều trị,Tăng huyết áp,Disease,C0020538,,"Điều trị bao gồm thay đổi lối sống và dùng thuốc, bao gồm thuốc lợi tiểu, thuốc ức chế men chuyển angiotensin (ACE), thuốc ức chế thụ thể angiotensin II và thuốc chẹn kênh canxi.",01_tanghuyetap.txt
200,Thất bại tự điều hòa lưu lượng máu não,Mechanism,Chưa có,,Là cơ chế sinh bệnh học của,Bệnh não do tăng huyết áp,Disease,C0151620,,Bệnh não do tăng huyết áp có thể liên quan đến tình trạng thất bại trong quá trình tự điều hòa lưu lượng máu ở não.,02_thuocdieutri.txt
201,Thất bại tự điều hòa lưu lượng máu não,Mechanism,Chưa có,,Là cơ chế sinh bệnh học của,Bệnh não tăng huyết áp,Complication,C0151620,,Bệnh não do tăng huyết áp có thể liên quan đến tình trạng thất bại trong quá trình tự điều hòa lưu lượng máu ở não.,02_thuocdieutri.txt
202,Thể tích huyết tương,Mechanism,C0032127,,Là thành phần sinh lý trong,Tăng huyết áp tiên phát,DiseaseSubtype,C0085580,,"trong tăng huyết áp tiên phát huyết động và các thành phần sinh lý (ví dụ: thể tích huyết tương, hoạt động của hệ renin-angiotensin) rất biến đổi",01_tanghuyetap.txt
203,Thời gian ngủ tối ưu > 6 giờ/đêm,Treatment,Chưa có,,Hỗ trợ kiểm soát huyết áp ở,Tăng huyết áp,Disease,C0020538,,việc tối ưu hóa chất lượng và thời gian ngủ (> 6 giờ/đêm) giúp cải thiện khả năng kiểm soát huyết áp ở những bệnh nhân mắc bệnh thận mạn tính.,01_tanghuyetap.txt
204,thụ thể alpha-2-adrenergic,Mechanism,C0001639,,Là một phần của cơ chế,hoạt động thần kinh giao cảm,Mechanism,Chưa có,,kích thích thụ thể alpha-2-adrenergic ở thân não và làm giảm hoạt động thần kinh giao cảm,02_thuocdieutri.txt
205,Tiền sử,Test,C0262926,,Dùng để chẩn đoán,Tăng huyết áp,Disease,C0020538,,"Tiền sử, khám thực thể, và các xét nghiệm cận lâm sàng khác giúp xác định nguyên nhân và xác định xem đã có tổn thương các cơ quan đích hay chưa.",01_tanghuyetap.txt
206,Tiền sử gia đình bị tăng huyết áp,RiskFactor,C0455405,,Làm tăng nguy cơ mắc,Tăng huyết áp,Disease,C0020538,,đặc biệt là ở những bệnh nhân trẻ có tiền sử gia đình bị tăng huyết áp.,01_tanghuyetap.txt
207,Triệt đốt thần kinh giao cảm động mạch thận bằng tần số vô tuyến,Treatment,C5923646,,Điều trị,Tăng huyết áp kháng trị,DiseaseSubtype,C1834155,,Các thiết bị như vậy được sử dụng ở Châu Âu và Úc để điều trị tăng huyết áp kháng thuốc.,01_tanghuyetap.txt
208,Tuổi,RiskFactor,C0242383,,Làm tăng nguy cơ mắc,Tăng huyết áp,Disease,C0020538,,Huyết áp tăng dần theo tuổi.,01_tanghuyetap.txt
209,Tăng aldosteron,Mechanism,C0020428,,Là cơ chế sinh bệnh học của,Tăng huyết áp kháng trị,DiseaseSubtype,C1834155,,Tăng aldosteron hoặc tăng cortisol cận lâm sàng được xác định ở 15% đến 20% số trường hợp tăng huyết áp kháng trị.,01_tanghuyetap.txt
210,Tăng cortisol cận lâm sàng,Mechanism,Chưa có,,Là cơ chế sinh bệnh học của,Tăng huyết áp kháng trị,DiseaseSubtype,C1834155,,Tăng aldosteron hoặc tăng cortisol cận lâm sàng được xác định ở 15% đến 20% số trường hợp tăng huyết áp kháng trị.,01_tanghuyetap.txt
211,Tăng cường hoạt động thể chất,Treatment,C4722257,,Điều trị,Tăng huyết áp,Disease,C0020538,,Các biện pháp điều trị không dùng thuốc tốt nhất đã được chứng minh để phòng ngừa và điều trị tăng huyết áp bao gồm: Tăng cường hoạt động thể chất,01_tanghuyetap.txt
212,Tăng huyết áp,Disease,C0020538,,Dẫn đến biến chứng,Biến cố tim mạch,Complication,C1320716,,Huyết áp tâm thu dự đoán các biến cố tim mạch tử vong và không tử vong tốt hơn huyết áp tâm trương,01_tanghuyetap.txt
213,Tăng huyết áp,Disease,C0020538,,Dẫn đến biến chứng,Bóc tách động mạch chủ ngực,Complication,C0729233,,Bóc tách động mạch chủ ngực thường là hậu quả của tăng huyết áp,01_tanghuyetap.txt
214,Tăng huyết áp,Disease,C0020538,,Dẫn đến biến chứng,Bệnh não tăng huyết áp,Complication,C0151620,,"Khi tình trạng tăng huyết áp nặng gây ra các triệu chứng về tim mạch, thần kinh, thận và võng mạc (ví dụ: xơ vữa động mạch vành có triệu chứng, suy tim, bệnh não tăng huyết áp, suy thận), thì được gọi là trường hợp cấp cứu tăng huyết áp.",01_tanghuyetap.txt
215,Tăng huyết áp,Disease,C0020538,,Dẫn đến biến chứng,Bệnh tim mạch do xơ vữa động mạch,Disease,C0004153,,Mức huyết áp tăng cao dẫn đến xơ vữa động mạch toàn thể và đẩy nhanh quá trình hình thành xơ vữa động mạch.,01_tanghuyetap.txt
216,Tăng huyết áp,Disease,C0020538,,Dẫn đến biến chứng,Bệnh động mạch vành,Disease,C1956346,,Bệnh động mạch vành là nguyên nhân thường gặp nhất gây tử vong ở bệnh nhân được điều trị.,01_tanghuyetap.txt
217,Tăng huyết áp,Disease,C0020538,,Dẫn đến biến chứng,Nhồi máu não,Complication,C0007785,,"Ở những bệnh nhân được điều trị nhưng chưa thích hợp, nhồi máu não hoặc xuất huyết não là biến chứng phổ biến nhất.",01_tanghuyetap.txt
218,Tăng huyết áp,Disease,C0020538,,Dẫn đến biến chứng,Phình động mạch chủ bụng,Complication,C0162871,,hầu hết bệnh nhân phình động mạch chủ bụng đều có tăng huyết áp.,01_tanghuyetap.txt
219,Tăng huyết áp,Disease,C0020538,,Dẫn đến biến chứng,Tổn thương cơ quan đích,Complication,C3887506,,"Tiền sử, khám thực thể, và các xét nghiệm cận lâm sàng khác giúp xác định nguyên nhân và xác định xem đã có tổn thương các cơ quan đích hay chưa.",01_tanghuyetap.txt
220,Tăng huyết áp,Disease,C0020538,,Dẫn đến biến chứng,Xơ vữa động mạch,Mechanism,C0004153,,Mức huyết áp tăng cao dẫn đến xơ vữa động mạch toàn thể và đẩy nhanh quá trình hình thành xơ vữa động mạch.,01_tanghuyetap.txt
221,Tăng huyết áp,Disease,C0020538,,Gây tổn thương,Biến chứng tăng huyết áp,Complication,C3266050,,"Tăng huyết áp nặng hoặc kéo dài gây tổn thương hệ tim mạch, não và thận, làm tăng nguy cơ nhồi máu cơ tim, đột quỵ, và bệnh thận mạn.",01_tanghuyetap.txt
222,Tăng huyết áp cấp cứu,DiseaseSubtype,C0745136,,Biểu hiện bằng,Bóc tách động mạch chủ cấp,Complication,Chưa có,,"Tổn thương cơ quan đích bao gồm bệnh não do tăng huyết áp, tiền sản giật và sản giật, suy thất tâm thất trái cấp tính có phù phổi, thiếu máu cơ tim, tách thành động mạch chủ cấp và suy thận.",02_thuocdieutri.txt
223,Tăng huyết áp cấp cứu,DiseaseSubtype,C0745136,,Biểu hiện bằng,Bệnh não do tăng huyết áp,Disease,C0151620,,Tổn thương cơ quan đích bao gồm bệnh não do tăng huyết áp,02_thuocdieutri.txt
224,Tăng huyết áp cấp cứu,DiseaseSubtype,C0745136,,Biểu hiện bằng,Bệnh não tăng huyết áp,Complication,C0151620,,Tổn thương cơ quan đích bao gồm bệnh não do tăng huyết áp,02_thuocdieutri.txt
225,Tăng huyết áp cấp cứu,DiseaseSubtype,C0745136,,Biểu hiện bằng,Suy thất trái cấp tính,Complication,C1306063,,"Tổn thương cơ quan đích bao gồm bệnh não do tăng huyết áp, tiền sản giật và sản giật, suy thất tâm thất trái cấp tính có phù phổi, thiếu máu cơ tim, tách thành động mạch chủ cấp và suy thận.",02_thuocdieutri.txt
226,Tăng huyết áp cấp cứu,DiseaseSubtype,C0745136,,Biểu hiện bằng,Suy thất trái cấp tính có phù phổi,Complication,Chưa có,,"Tổn thương cơ quan đích bao gồm bệnh não do tăng huyết áp, tiền sản giật và sản giật, suy thất tâm thất trái cấp tính có phù phổi, thiếu máu cơ tim, tách thành động mạch chủ cấp và suy thận.",02_thuocdieutri.txt
227,Tăng huyết áp cấp cứu,DiseaseSubtype,C0745136,,Biểu hiện bằng,Suy thận,Complication,C1565489,,"Tổn thương cơ quan đích bao gồm bệnh não do tăng huyết áp, tiền sản giật và sản giật, suy thất tâm thất trái cấp tính có phù phổi, thiếu máu cơ tim, tách thành động mạch chủ cấp và suy thận.",02_thuocdieutri.txt
228,Tăng huyết áp cấp cứu,DiseaseSubtype,C0745136,,Biểu hiện bằng,Thiếu máu cơ tim,Complication,C0151744,,"Tổn thương cơ quan đích bao gồm bệnh não do tăng huyết áp, tiền sản giật và sản giật, suy thất tâm thất trái cấp tính có phù phổi, thiếu máu cơ tim, tách thành động mạch chủ cấp và suy thận.",02_thuocdieutri.txt
229,Tăng huyết áp cấp cứu,DiseaseSubtype,C0745136,,Biểu hiện bằng,Tiền sản giật và sản giật,Complication,C5574918,,"Tổn thương cơ quan đích bao gồm bệnh não do tăng huyết áp, tiền sản giật và sản giật, suy thất tâm thất trái cấp tính có phù phổi, thiếu máu cơ tim, tách thành động mạch chủ cấp và suy thận.",02_thuocdieutri.txt
230,Tăng huyết áp cấp cứu,DiseaseSubtype,C0745136,,Có dấu hiệu thực thể,Buồn nôn và nôn,Sign,C0027498,,"Các dấu hiệu đó có thể bao gồm co giật hoặc các triệu chứng thần kinh khu trú, xuất huyết võng mạc, đau ngực, khó thở hoặc buồn nôn và nôn.",01_tanghuyetap.txt
231,Tăng huyết áp cấp cứu,DiseaseSubtype,C0745136,,Có dấu hiệu thực thể,Co giật,Sign,C0036572,,Khi có dấu hiệu của tăng huyết áp cấp cứu cần hạ huyết áp ngay lập tức với các thuốc hạ áp. Các dấu hiệu đó có thể bao gồm co giật,01_tanghuyetap.txt
232,Tăng huyết áp cấp cứu,DiseaseSubtype,C0745136,,Có dấu hiệu thực thể,Dyspnea,Symptom,C0013404,,"Các dấu hiệu đó có thể bao gồm co giật hoặc các triệu chứng thần kinh khu trú, xuất huyết võng mạc, đau ngực, khó thở",01_tanghuyetap.txt
233,Tăng huyết áp cấp cứu,DiseaseSubtype,C0745136,,Có dấu hiệu thực thể,Khó thở,Sign,C0013404,,"Các dấu hiệu đó có thể bao gồm co giật hoặc các triệu chứng thần kinh khu trú, xuất huyết võng mạc, đau ngực, khó thở",01_tanghuyetap.txt
234,Tăng huyết áp cấp cứu,DiseaseSubtype,C0745136,,Có dấu hiệu thực thể,Triệu chứng thần kinh khu trú,Sign,C0746857,,Các dấu hiệu đó có thể bao gồm co giật hoặc các triệu chứng thần kinh khu trú,01_tanghuyetap.txt
235,Tăng huyết áp cấp cứu,DiseaseSubtype,C0745136,,Có dấu hiệu thực thể,Xuất huyết võng mạc,Sign,C0035317,,"Các dấu hiệu đó có thể bao gồm co giật hoặc các triệu chứng thần kinh khu trú, xuất huyết võng mạc, đau ngực, khó thở hoặc buồn nôn và nôn.",01_tanghuyetap.txt
236,Tăng huyết áp cấp cứu,DiseaseSubtype,C0745136,,Có dấu hiệu thực thể,Đau ngực,Sign,C0008031,,"Các dấu hiệu đó có thể bao gồm co giật hoặc các triệu chứng thần kinh khu trú, xuất huyết võng mạc, đau ngực, khó thở hoặc buồn nôn và nôn.",01_tanghuyetap.txt
237,Tăng huyết áp cấp cứu,DiseaseSubtype,C0745136,,Dẫn đến biến chứng,Tổn thương cơ quan đích,Complication,C3887506,,"(Tăng huyết áp cấp tính nặng) Tăng huyết áp cấp cứu là tăng huyết áp nặng (thường được xác định là huyết áp tâm thu (HA) >= 180 mm Hg và/hoặc huyết áp tâm trương >= 120 mm Hg) có dấu hiệu tổn thương các cơ quan đích (chủ yếu là não, hệ tim mạch và thận).",02_thuocdieutri.txt
238,Tăng huyết áp cấp cứu,DiseaseSubtype,C0745136,,Là phân loại / thể bệnh của,Tăng huyết áp,Disease,C0020538,,(Xem thêm Tăng huyết áp và các trường hợp tăng huyết áp cấp cứu.),02_thuocdieutri.txt
239,Tăng huyết áp do mạch thận,DiseaseSubtype,C0020545,,Có dấu hiệu thực thể,Tiếng thổi hai thì ở vùng thượng vị,Sign,Chưa có,,"Tiếng thổi hai thì ở vùng thượng vị, thường lan sang bên và đôi khi lan ra sau lưng thường là bệnh lý, nhưng triệu chứng này chỉ xuất hiện ở 50% bệnh nhân với loạn sản xơ cơ và hiếm gặp ở những bệnh nhân có xơ vữa động mạch thận.",04_tanghuyetapdobenhlymachthan.txt
240,Tăng huyết áp do mạch thận,DiseaseSubtype,C0020545,,Có dấu hiệu thực thể,Tiếng thổi động mạch thận,Sign,Chưa có,,Tiếng thổi động mạch thận có thể nghe thấy ở < 50% bệnh nhân.,04_tanghuyetapdobenhlymachthan.txt
241,Tăng huyết áp mức độ nặng,DiseaseSubtype,C5395247,,Là phân loại / thể bệnh của,Tăng huyết áp,Disease,C0020538,,Tăng huyết áp ban đầu ở mức độ nặng (ví dụ: huyết áp tâm thu > 180 mm Hg),04_tanghuyetapdobenhlymachthan.txt
242,Tăng huyết áp áo choàng trắng,DiseaseSubtype,C0262534,,Dẫn đến biến chứng,Biến cố tim mạch,Complication,C1320716,,Tăng huyết áp áo choàng trắng không được điều trị dường như có liên quan đến kết quả tim mạch bất lợi hơn so với huyết áp bình thường.,01_tanghuyetap.txt
243,Tăng huyết áp ẩn,DiseaseSubtype,C3178811,,Dẫn đến biến chứng,Nguy cơ tim mạch,Complication,C4324389,,"Tăng huyết áp ẩn và tăng huyết áp ẩn không kiểm soát được (ở những người đang được điều trị) có liên quan đến tăng nguy cơ tim mạch, với tỷ lệ tử vong tương tự như nguy cơ ở những bệnh nhân bị tăng huyết áp kéo dài.",01_tanghuyetap.txt
244,Tăng huyết áp ẩn không kiểm soát được,DiseaseSubtype,Chưa có,,Dẫn đến biến chứng,Nguy cơ tim mạch,Complication,C4324389,,"Tăng huyết áp ẩn và tăng huyết áp ẩn không kiểm soát được (ở những người đang được điều trị) có liên quan đến tăng nguy cơ tim mạch, với tỷ lệ tử vong tương tự như nguy cơ ở những bệnh nhân bị tăng huyết áp kéo dài.",01_tanghuyetap.txt
245,Tắc nghẽn động mạch thận,Cause,C0035066,,Là nguyên nhân gây ra,Bệnh mạch thận,Cause,C0020545,,Tăng huyết áp do mạch thận là huyết áp tăng lên do tắc nghẽn một phần hoặc toàn bộ một hoặc nhiều động mạch thận hoặc nhánh của nó.,04_tanghuyetapdobenhlymachthan.txt
246,Tắc nghẽn động mạch thận,Cause,C0035066,,Là nguyên nhân gây ra,Tăng huyết áp do mạch thận,DiseaseSubtype,C0020545,,Tăng huyết áp do mạch thận là huyết áp tăng lên do tắc nghẽn một phần hoặc toàn bộ một hoặc nhiều động mạch thận hoặc nhánh của nó.,04_tanghuyetapdobenhlymachthan.txt
247,Tổn thương cơ quan đích,Complication,C3887506,,Ảnh hưởng đến,Hệ tim mạch,Organ,C0007226,,"tổn thương các cơ quan đích (chủ yếu là não, hệ tim mạch và thận)",02_thuocdieutri.txt
248,Tổn thương cơ quan đích,Complication,C3887506,,Ảnh hưởng đến,Não,Organ,C0006104,,"tổn thương các cơ quan đích (chủ yếu là não, hệ tim mạch và thận)",02_thuocdieutri.txt
249,Tổn thương cơ quan đích,Complication,C3887506,,Ảnh hưởng đến,Thận,Organ,C0022646,,"tổn thương các cơ quan đích (chủ yếu là não, hệ tim mạch và thận)",02_thuocdieutri.txt
250,Tổn thương động mạch thận,Cause,C0160725,,Là nguyên nhân gây ra,Bệnh mạch thận,Cause,C0020545,,tăng huyết áp do mạch thận (có thể do tổn thương động mạch thận),04_tanghuyetapdobenhlymachthan.txt
251,Tổn thương động mạch thận,Cause,C0160725,,Là nguyên nhân gây ra,Tăng huyết áp do mạch thận,DiseaseSubtype,C0020545,,tăng huyết áp do mạch thận (có thể do tổn thương động mạch thận),04_tanghuyetapdobenhlymachthan.txt
252,Tỷ lệ hoạt tính renin tĩnh mạch thận > 1.5,Measurement,Chưa có,Thông số: Tỷ lệ hoạt tính renin tĩnh mạch thận; Giá trị: >1.5,Xác định ngưỡng chẩn đoán cho,Hẹp động mạch thận 1 bên,DiseaseSubtype,Chưa có,,"ở những bệnh nhân hẹp động mạch thận 1 bên, tỷ lệ hoạt tính của renin ở tĩnh mạch thận > 1,5 (bên động mạch hẹp so với bên không hẹp) thường là tiên lượng tốt cho việc tái thông mạch máu.",04_tanghuyetapdobenhlymachthan.txt
253,U tế bào ưa crom,Disease,C4551683,,Là nguyên nhân gây ra,Tăng huyết áp,Disease,C0020538,,"Dạng này là điển hình của tăng huyết áp nguyên phát và tăng huyết áp do cường aldosteron nguyên phát, u tủy thượng thận",01_tanghuyetap.txt
254,U tủy thượng thận,Cause,C4551683,,Là nguyên nhân gây ra,Tăng huyết áp,Disease,C0020538,,"Dạng này là điển hình của tăng huyết áp nguyên phát và tăng huyết áp do cường aldosteron nguyên phát, u tủy thượng thận",01_tanghuyetap.txt
255,Xét nghiệm creatinine huyết thanh,Test,C3694999,,Dùng để đánh giá tổn thương cơ quan đích trong,Tăng huyết áp cấp cứu,DiseaseSubtype,C0745136,,"Chẩn đoán bằng cách đo huyết áp, ECG, phân tích nước tiểu, đo điện giải và creatinine trong huyết thanh.",02_thuocdieutri.txt
256,Xét nghiệm kali và creatinine huyết thanh,Test,Chưa có,,Dùng để chẩn đoán,Rối loạn chức năng thận,Disease,C3279454,,"Ở những bệnh nhân có rối loạn chức năng thận, kali và creatinine huyết thanh được theo dõi ít nhất mỗi 3 tháng.",02_thuocdieutri.txt
257,Xơ cứng động mạch chủ,Mechanism,C1331537,,Là cơ chế sinh bệnh học của,Tăng huyết áp tâm thu đơn độc,DiseaseSubtype,C0745133,,"Một số bệnh nhân cao tuổi có tăng huyết áp tâm thu đơn độc với cung lượng tim bình thường hoặc thấp, có thể là do sự xơ cứng động mạch chủ và các nhánh lớn của nó.",01_tanghuyetap.txt
258,Xơ vữa động mạch thận,Cause,C0155734,,Là nguyên nhân gây ra,Bệnh mạch máu thận,Disease,C0268790,,"Nhìn chung, khoảng 80% số trường hợp là do xơ vữa động mạch thận và 20% số trường hợp do loạn sản sợi cơ.",04_tanghuyetapdobenhlymachthan.txt
259,Ăn nhiều muối,RiskFactor,Chưa có,,Làm tăng nguy cơ mắc,Tăng huyết áp tiên phát,DiseaseSubtype,C0085580,,"Ở độ tuổi trẻ hơn, các yếu tố môi trường (ví dụ: natri trong chế độ ăn, căng thẳng) dường như chỉ ảnh hưởng đến những người có cơ địa dễ mắc bệnh",01_tanghuyetap.txt
260,Điều trị bằng thuốc,Treatment,C0013216,,Điều trị,Bệnh mạch thận,Cause,C0020545,,Điều trị bằng thuốc và đôi khi tái thông mạch máu bằng nong mạch qua da hoặc phẫu thuật.,04_tanghuyetapdobenhlymachthan.txt
261,Điều trị bằng thuốc,Treatment,C0013216,,Điều trị,Tăng huyết áp do mạch thận,DiseaseSubtype,C0020545,,Điều trị bằng thuốc và đôi khi tái thông mạch máu bằng nong mạch qua da hoặc phẫu thuật.,04_tanghuyetapdobenhlymachthan.txt
262,Điều trị nội khoa,Treatment,C0237726,,Điều trị,Bệnh mạch thận,Cause,C0020545,,Điều trị bằng thuốc và đôi khi tái thông mạch máu bằng nong mạch qua da hoặc phẫu thuật.,04_tanghuyetapdobenhlymachthan.txt
263,Điều trị nội khoa,Treatment,C0237726,,Điều trị,Tăng huyết áp do mạch thận,DiseaseSubtype,C0020545,,Điều trị bằng thuốc và đôi khi tái thông mạch máu bằng nong mạch qua da hoặc phẫu thuật.,04_tanghuyetapdobenhlymachthan.txt
264,Điều trị nội khoa tích cực,Treatment,Chưa có,,Điều trị,Tăng huyết áp,Disease,C0020538,,Tất cả các bệnh nhân đều nên được kiểm soát huyết áp bằng điều trị nội khoa tích cực.,04_tanghuyetapdobenhlymachthan.txt
265,Đo huyết áp,Test,C0005824,,Dùng để chẩn đoán,Tăng huyết áp cấp cứu,DiseaseSubtype,C0745136,,"Chẩn đoán bằng cách đo huyết áp, ECG, phân tích nước tiểu, đo điện giải và creatinine trong huyết thanh.",02_thuocdieutri.txt
266,Đo huyết áp tại nhà,Test,C1449681,,Dùng để chẩn đoán,Tăng huyết áp áo choàng trắng,DiseaseSubtype,C0262534,,Theo dõi huyết áp tại nhà hoặc theo dõi huyết áp lưu động được chỉ định khi nghi ngờ bị tăng huyết áp áo choàng trắng hoặc tăng huyết áp ẩn.,01_tanghuyetap.txt
267,Đo huyết áp tại nhà,Test,C1449681,,Dùng để chẩn đoán,Tăng huyết áp ẩn,DiseaseSubtype,C3178811,,Theo dõi huyết áp tại nhà hoặc theo dõi huyết áp lưu động được chỉ định khi nghi ngờ bị tăng huyết áp áo choàng trắng hoặc tăng huyết áp ẩn.,01_tanghuyetap.txt
268,Đo lượng metanephrine tự do trong huyết tương,Test,C4036964,,Dùng để chẩn đoán,U tế bào ưa crom,Disease,C4551683,,Đôi khi đo lượng metanephrine tự do trong huyết tương (để phát hiện u tế bào ưa crom),01_tanghuyetap.txt
269,Đo lượng metanephrine tự do trong huyết tương,Test,C4036964,,Dùng để chẩn đoán,U tủy thượng thận,Cause,C4551683,,Đôi khi đo lượng metanephrine tự do trong huyết tương (để phát hiện u tế bào ưa crom),01_tanghuyetap.txt
270,Đo điện giải,Test,C0201992,,Dùng để đánh giá biến chứng/nguyên nhân trong,Tăng huyết áp cấp cứu,DiseaseSubtype,C0745136,,"Chẩn đoán bằng cách đo huyết áp, ECG, phân tích nước tiểu, đo điện giải và creatinine trong huyết thanh.",02_thuocdieutri.txt
271,Đái tháo đường,Disease,C0011849,,Làm tăng nguy cơ mắc,Bệnh tim mạch do xơ vữa động mạch,Disease,C0004153,,Bệnh đái tháo đường hoặc bệnh thận cũng là một phần trong các yếu tố nguy cơ của bệnh xơ vữa động mạch.,01_tanghuyetap.txt
