source_name,source_type,source_cui,source_formatted_attributes,relation_type,target_name,target_type,target_cui,target_formatted_attributes,confidence,agreement_count,total_passes,evidence_span,source_document
Tế bào Th2,Mechanism,C0242633,,UNDERLIES,Hen suyễn,Disease,C0004096,,0.99,2,2,"Ở bệnh nhân hen suyễn, tế bào TH2 và các loại tế bào khác - đặc biệt là bạch cầu ái toan và các tế bào mast, các dưới nhóm CD4+ và bạch cầu trung tính - hình thành quá trình viêm thâm nhiễm lan rộng vào biểu mô và cơ trơn đường thở, dẫn đến sự thay đổi đường thở (như sự viêm trợt, xơ hóa dưới biểu mô, tăng sinh mạch, phì đại cơ trơn).",henphequan.txt
Tỷ lệ FEV1/FVC,Measurement,,Thông số: Tỷ lệ FEV1/FVC,MODIFIES,Hen suyễn,Disease,C0004096,,0.9775,2,2,"Suy giảm chức năng hoặc suy giảm chức năng sinh lý, suy giảm khách quan ở phổi có thể được đo bằng phương pháp đo phế dung kế, chủ yếu là thể tích thở ra gắng sức trong 1 giây (FEV1) và tỷ lệ giữa FEV1 với dung tích sống gắng sức (FVC), tương quan chặt chẽ với các thành phần chủ quan kiểm soát hen suyễn bao gồm các triệu chứng và các đặc điểm lâm sàng như là",henphequan.txt
Viêm do dị ứng (T2),DiseaseSubtype,,,IS_SUBTYPE_OF,Hen suyễn,Disease,C0004096,,0.99,2,2,"T2, hoặc viêm do dị ứng, thường được đặc trưng bởi tăng oxit nitric thở ra (FeNO), tăng số lượng bạch cầu ái toan trong máu và tăng IgE huyết thanh và là phân nhóm bệnh hen suyễn được công nhận là phổ biến nhất.",henphequan.txt
Viêm mũi dị ứng,Disease,C2607914,,INCREASES_RISK_OF,Hen suyễn,Disease,C0004096,,0.99,4,2,"Trước khi liệu pháp được tăng cường, việc tuân thủ, tiếp xúc với các yếu tố môi trường (ví dụ: tiếp xúc với chất kích thích) và sự hiện diện của các bệnh kèm theo (ví dụ: béo phì, viêm mũi dị ứng, bệnh trào ngược dạ dày thực quản, bệnh phổi tắc nghẽn mạn tính, ngưng thở khi ngủ do tắc nghẽn, rối loạn chức năng dây thanh âm, sử dụng cocaine dạng hít).",henphequan.txt
"Vắc xin, kháng sinh",RiskFactor,,,INCREASES_RISK_OF,Hen suyễn,Disease,C0004096,,0.97,2,2,"Xu hướng với các gia đình có ít trẻ hơn, môi trường trong nhà sạch hơn và việc sử dụng sớm vắc xin, kháng sinh có thể làm mất đi sự ức chế T2 ở trẻ, ức chế dung nạp. Điều đó có thể phần nào giải thích sự gia tăng liên tục tỷ lệ hen suyễn ở các nước thu nhập cao hơn",henphequan.txt
X-quang ngực,Test,C0039985,,DETECTS,Căng phồng phổi quá mức,Sign,,,0.99,2,2,Chụp X-quang ngực cho thấy thường xuyên có căng phồng phổi quá mức,henphequan.txt
X-quang ngực,Test,C0039985,,DIAGNOSES,Hen suyễn,Disease,C0004096,,0.985,2,2,Chụp X-quang ngực cho thấy thường xuyên có căng phồng phổi quá mức và hiếm khi tràn khí màng phổi hoặc tràn khí trung thất.,henphequan.txt
X-quang ngực,Test,C0039985,,DIAGNOSES,Suy tim,Complication,C0018801,,0.99,2,2,"X-quang ngực có thể giúp loại trừ một số nguyên nhân gây hen hoặc chẩn đoán thay thế, chẳng hạn như suy tim hoặc là viêm phổi.",henphequan.txt
X-quang ngực,Test,C0039985,,DIAGNOSES,Viêm phổi,Complication,C0032285,,0.99,4,2,"X-quang ngực có thể giúp loại trừ một số nguyên nhân gây hen hoặc chẩn đoán thay thế, chẳng hạn như suy tim hoặc là viêm phổi.",henphequan.txt
Xét nghiệm cận lâm sàng,Test,C0086143,,DIAGNOSES,Đợt cấp hen,Complication,C0340061,,0.99,2,2,Bệnh nhân hen có đợt cấp được đánh giá dựa trên các tiêu chí lâm sàng nhưng đôi khi cũng phải làm các xét nghiệm nhất định:,henphequan.txt
Xét nghiệm cận lâm sàng,Test,C0086143,,DIAGNOSES,Đợt cấp hen phế quản,DiseaseSubtype,C0340061,,0.99,2,2,Bệnh nhân hen có đợt cấp được đánh giá dựa trên các tiêu chí lâm sàng nhưng đôi khi cũng phải làm các xét nghiệm nhất định:,henphequan.txt
Yếu tố chu sinh,RiskFactor,,,INCREASES_RISK_OF,Hen suyễn,Disease,C0004096,,0.9,1,2,"Hen suyễn cũng liên quan đến các yếu tố chu sinh, chẳng hạn như bà mẹ sinh con khi còn quá trẻ, dinh dưỡng kém của bà mẹ, trẻ sơ sinh non tháng, trẻ sơ sinh nhẹ cân và thiếu sữa mẹ.",henphequan.txt
Yếu tố khởi phát,RiskFactor,C0032930,,INCREASES_RISK_OF,Hen suyễn,Disease,C0004096,,0.985,2,2,thường xuất hiện khi tiếp xúc với một hoặc nhiều yếu tố khởi phát.,henphequan.txt
Zileuton,Drug,C0081408,,TREATS,Hen suyễn,Disease,C0004096,,0.9,1,2,"Ngoài ra, zileuton chỉ nên được sử dụng cho trẻ em >= 12 tuổi.",henphequan.txt
Điều trị hen suyễn,Treatment,C1318955,,TREATS,Hen suyễn,Disease,C0004096,,0.99,2,2,"Mức độ nặng thường chỉ có thể được đánh giá trực tiếp trước khi bắt đầu điều trị, vì khi bệnh nhân đáp ứng tốt điều trị thì sẽ có ít triệu chứng.",henphequan.txt
"Đo chức năng hô hấp (FEV1, FEV1/FVC, FVC)",Test,C0037981,,DIAGNOSES,Hen suyễn,Disease,C0004096,,0.99,2,2,Đo chức năng hô hấp nên được lặp lại ít nhất từ 1 đến 2 năm ở bệnh nhân hen suyễn để theo dõi sự tiến triển của bệnh,henphequan.txt
"Đo chức năng hô hấp (FEV1, FEV1/FVC, FVC)",Test,C0037981,,MEASURES,FEV1,Measurement,,Thông số: FEV1,0.99,2,2,"Suy giảm chức năng hoặc suy giảm chức năng sinh lý, suy giảm khách quan ở phổi có thể được đo bằng phương pháp đo phế dung kế, chủ yếu là thể tích thở ra gắng sức trong 1 giây (FEV1)",henphequan.txt
"Đo chức năng hô hấp (FEV1, FEV1/FVC, FVC)",Test,C0037981,,MEASURES,Tỷ lệ FEV1/FVC,Measurement,,Thông số: Tỷ lệ FEV1/FVC,0.99,2,2,"Suy giảm chức năng hoặc suy giảm chức năng sinh lý, suy giảm khách quan ở phổi có thể được đo bằng phương pháp đo phế dung kế, chủ yếu là thể tích thở ra gắng sức trong 1 giây (FEV1) và tỷ lệ giữa FEV1 với dung tích sống gắng sức (FVC)",henphequan.txt
Đo huyết áp,Test,C0005824,,DEFINES_THRESHOLD_FOR,Tăng huyết áp,Disease,C0020538,,0.99,2,2,Không giống như tăng huyết áp (ví dụ: trong đó một chỉ số [HA] xác định mức độ nghiêm trọng của rối loạn và hiệu quả điều trị),henphequan.txt
Đáp ứng T2 tiền viêm,Mechanism,,,UNDERLIES,Hen suyễn tăng bạch cầu ái toan,DiseaseSubtype,C0340076,,0.95,1,2,Đáp ứng T2 tiền viêm được đặc trưng bởi sự tăng trưởng và kích hoạt quá trình sản sinh bạch cầu ái toan và IgE. Hen suyễn với dạng viêm này thường được gọi làh hen suyễn tăng bạch cầu ái toan.,henphequan.txt
Đáp ứng miễn dịch T2,Mechanism,,,PART_OF_MECHANISM,Bạch cầu ái toan và IgE,Mechanism,,,0.95,1,2,Đáp ứng T2 tiền viêm được đặc trưng bởi sự tăng trưởng và kích hoạt quá trình sản sinh bạch cầu ái toan và IgE.,henphequan.txt
Đáp ứng miễn dịch T2,Mechanism,,,UNDERLIES,Hen suyễn tăng bạch cầu ái toan,DiseaseSubtype,C0340076,,0.99,2,2,Hen suyễn với dạng viêm này thường được gọi làh hen suyễn tăng bạch cầu ái toan.,henphequan.txt
Đợt cấp hen,Complication,C0340061,,IS_SUBTYPE_OF,Hen suyễn,Disease,C0004096,,0.99,2,2,Bệnh nhân hen có đợt cấp,henphequan.txt
Đợt cấp hen phế quản,DiseaseSubtype,C0340061,,IS_SUBTYPE_OF,Hen suyễn,Disease,C0004096,,0.99,2,2,Bệnh nhân hen có đợt cấp,henphequan.txt
Đợt cấp hen suyễn nặng,Complication,C3872851,,AFFECTS_ORGAN,Phổi,Organ,C0024109,,0.8,1,2,"Ví dụ, bệnh nhân bị hen suyễn nhẹ không có triệu chứng hoặc triệu chứng nhẹ và chức năng phổi bình thường vẫn có thể bị đợt cấp nặng đe dọa đến tính mạng.",henphequan.txt
